Gene	HE6W_1_LA.1	HE6W_1_LA.2	HE6W_1_LA.3	HE6W_1_LA.4	HE6W_1_LA.5	HE6W_1_LA.6	HE6W_1_LA.7	HE6W_1_LA.8	HE6W_1_LA.9	HE6W_1_LA.10	HE6W_1_LA.11	HE6W_1_LA.12	HE6W_1_LA.13	HE6W_1_LA.14	HE6W_1_LA.15	HE6W_1_LA.16	HE6W_1_LA.17	HE6W_1_LA.18	HE6W_1_LA.19	HE6W_1_LA.20	HE6W_1_LA.21	HE6W_1_LA.22	HE6W_1_LA.23	HE6W_1_LA.24	HE6W_1_LA.25	HE6W_1_LA.26	HE6W_1_LA.27	HE6W_1_LA.28	HE6W_1_LA.29	HE6W_1_LA.30	HE6W_1_LA.31	HE6W_1_LA.32	HE6W_1_LA.33	HE6W_1_LA.34	HE6W_1_LA.35	HE6W_1_LA.36	HE6W_1_LA.37	HE6W_1_LA.38	HE6W_1_LA.39	HE6W_1_LA.40	HE6W_1_LA.41	HE6W_1_LA.42	HE6W_1_LA.43	HE6W_1_LA.44	HE6W_1_LA.45	HE6W_1_LA.46	HE6W_1_LA.47	HE6W_1_LA.48
SLC43A3	0	0	8.65	0	106.69	0	0	0	0	0	0	13.86	0	120.52	0	0	19.65	369.7	0	0	0	0	0	12.14	48.36	4.65	220.65	12.16	0	0	22.39	85.59	4.39	44.98	0	15.86	9.29	0	0	4.61	140.55	0	0	86.76	0	0	26.19	0
SLC44A1	0	5.33	0	0	0	0	80.87	0	21.13	3.08	0	4.62	0	0	0	0	0	0	0	0	0	23.99	0	0	3.02	0	0	0	0	0	44.79	5.35	4.39	0	0	0	0	0	0	202.72	0	0	0	0	0	0	0	0
SLC44A2	0	79.92	8.65	0	53.35	0	0	0	0	3.08	0	27.73	5.6	0	0	0	0	0	0	0	26.99	0	0	0	3.02	4.65	39.23	12.16	10.57	47.38	111.97	16.05	26.36	674.64	0	0	0	0	0	4.61	206.69	0	0	0	23.47	0	7.48	0
SLC44A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC44A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.97	0	0	0	0	0	0	0	0	0	0	0	23.47	0	3.74	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A3	0	0	0	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A4	0	0	8.65	0	0	0	16.17	0	0	0	0	0	11.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26	0	0	0	0
SLC46A1	0	0	0	0	0	0	0	0	0	0	0	0	0	163.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC46A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC46A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC47A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	0	0	0
SLC47A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC48A1	300.1	0	8.65	183.6	140.03	0	0	0	21.13	0	112.92	13.86	0	8.61	0	230.93	314.47	0	87.88	19.1	0	0	0	230.66	3.02	0	0	0	0	0	0	0	140.58	44.98	0	0	0	221.91	0	4.61	41.34	28.79	0	0	0	43.24	0	0
SLC4A1	25.01	5.33	1072.21	438.6	0	0	0	294.23	380.31	0	6.64	600.81	0	8.61	513.55	759.84	0	0	0	9.55	0	0	0	12.14	278.07	0	14.71	0	0	0	0	0	0	0	0	15.86	0	657.82	37.05	4.61	0	28.79	793.5	950.28	0	0	0	10.76
SLC4A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.67	0
SLC4A1AP	0	0	0	0	0	0	0	0	0	3.08	0	0	0	0	0	0	0	0	0	143.26	161.94	0	0	0	0	0	0	0	0	0	134.37	0	0	0	0	15.86	195.08	0	0	0	0	0	0	86.76	0	0	0	0
SLC4A2	12.5	0	0	0	126.7	0	0	0	0	150.99	0	4.62	0	25.83	0	0	0	0	37.66	28.65	0	0	0	0	0	0	0	0	0	0	0	0	43.93	0	0	0	0	0	0	4.61	0	0	0	0	0	0	82.32	0
SLC4A3	0	0	0	0	0	0	582.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	190.35	0	0	0	0	0	0	0	0	0	0	4.61	0	230.33	0	0	704.19	0	59.87	0
SLC4A4	112.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC4A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.09	0	0	0	0	0	0	0	0	0	0	32.52	0	0	0	0	0	0	4.39	0	0	0	0	0	0	0	0	0	17.25	115.69	0	0	0	32.29
SLC4A7	0	0	0	0	100.02	0	0	0	0	18.49	99.64	0	0	0	0	7.45	0	0	0	0	0	0	0	0	6.05	18.58	0	0	0	0	0	0	4.39	0	0	0	120.77	0	0	27.64	0	0	0	0	0	21.62	3.74	0
SLC4A8	0	10.66	0	0	0	0	16.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.32	0	0	0	5.35	0	0	0	0	0	0	0	0	0	0	0	8.26	0	0	0	0
SLC4A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61	0	0	0	0	0	0	0	0
SLC50A1	0	293.06	0	5.1	73.35	0	0	0	0	0	166.06	0	291.02	0	0	37.25	0	0	0	0	0	0	0	0	0	0	53.94	0	0	236.91	201.55	10.7	74.69	0	0	0	0	7.93	0	4.61	8.27	0	5.75	74.37	0	0	0	0
SLC51A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.62	0	0
SLC51B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC52A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC52A2	0	0	0	0	53.35	0	16.17	0	0	0	46.5	0	0	189.4	24.45	0	0	0	0	0	107.96	0	0	0	0	0	0	12.16	0	0	0	117.68	0	0	0	0	0	0	407.57	4.61	0	0	0	57.84	0	0	0	0
SLC52A3	0	0	0	0	46.68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	21.62	3.74	0
SLC5A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A3	0	0	259.41	20.4	53.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.91	0	0	0	0	0	83.62	73.55	0	0	0	0	0	0	0	0	15.86	0	0	333.47	0	0	28.79	281.75	0	0	21.62	119.74	0
SLC5A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A6	0	0	8.65	5.1	60.01	0	16.17	0	0	0	0	60.08	179.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.72	0	0	0	222.31	0	74.41	0	0	0	0	0	74.84	10.76
SLC5A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.99	0	0	0	0	0	0	0	0	0	0	0	48.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A10P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61	0	0	0	0	0	0	0	0
SLC6A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	0	3.74	0
SLC6A17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A4	0	0	8.65	0	0	0	0	0	0	6.16	0	0	0	0	0	0	0	0	0	0	125.96	0	0	0	0	0	0	0	0	0	0	0	0	44.98	0	0	0	0	0	9.21	0	0	0	0	0	0	93.55	0
SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A8	0	0	0	0	0	0	0	0	0	0	0	97.05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	0	0	0	0	0	0	0	0	9.29	364.57	0	0	0	0	5.75	0	0	0	3.74	258.34
SLC6A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.92	0	0	0	0
SLC7A1	0	0	0	5.1	0	0	0	0	0	0	159.42	0	55.97	0	0	0	19.65	0	0	0	0	0	0	12.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61	0	0	5.75	4.13	0	0	0	0
SLC7A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A11	0	0	172.94	0	0	0	0	0	21.13	0	0	4.62	0	0	425.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A11-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A2	0	0	0	0	0	0	0	0	0	0	26.57	0	0	0	0	0	0	0	0	66.85	0	0	0	0	0	0	0	0	0	104.24	0	0	0	224.88	0	0	148.64	0	0	0	0	0	0	0	0	0	18.71	10.76
SLC7A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A4	0	0	0	0	60.01	0	0	0	0	0	0	4.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.15	0	0	0	0	7.93	0	0	0	0	23	0	0	21.62	3.74	0
SLC7A5	0	0	8.65	0	0	66.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.47	0	127.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.47	0	0	0
SLC7A5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A5P2	0	0	0	0	0	0	355.82	0	0	12.33	0	0	0	0	102.71	0	0	0	0	0	0	23.99	0	0	0	23.23	0	0	0	0	0	0	153.76	0	0	0	0	0	0	0	0	0	5.75	0	0	0	0	0
SLC7A6	0	0	0	0	0	0	0	0	0	3.08	0	0	0	0	4.89	0	0	14.79	0	0	0	0	0	0	3.02	0	117.68	0	0	0	0	0	0	0	0	0	0	0	0	138.22	0	0	0	0	0	0	3.74	0
SLC7A6OS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.97	0	312.35	0	0	0	0	0	0	0	0	5.35	131.8	44.98	0	0	0	0	407.57	0	0	0	0	0	0	0	183.35	0
SLC7A8	0	0	0	0	0	0	0	0	0	0	0	0	0	946.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.48	0	0	35.15	0	0	0	0	0	37.05	0	0	0	0	0	0	0	0	0
SLC7A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A1	387.63	122.55	0	0	0	0	1018.94	0	0	0	0	4.62	0	344.36	0	0	0	0	0	878.65	0	2135.27	0	24.28	9.07	0	4.9	0	0	47.38	0	213.97	0	0	0	0	315.85	0	0	0	0	1957.79	0	0	0	21.62	14.97	0
SLC8A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	129.13	0	0	0	0	0	143.26	0	23.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC8B1	0	0	0	0	0	0	0	16.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.05	0	0	0	0	0	0	0	3.74	0
SLC9A1	0	0	8.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.18	0	0	0	68.65	0	0	0	0	0	0	44.98	0	0	0	0	185.26	4.61	0	0	0	0	0	0	3.74	0
SLC9A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.84	0	0	3.74	0
SLC9A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A3R1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.79	417.36	0	0	0	0	7.93	74.1	0	8.27	0	5.75	4.13	0	0	0	0
SLC9A3R2	0	0	0	0	0	0	0	0	0	80.12	0	0	0	0	0	0	0	0	0	0	26.99	0	0	0	0	9.29	68.65	0	0	0	223.95	0	17.57	0	0	0	0	0	0	64.5	0	0	0	0	0	0	3.74	0
SLC9A4	0	0	0	5.1	0	0	0	0	21.13	0	6.64	0	5.6	0	0	0	39.31	14.79	0	0	9	71.98	0	0	3.02	9.29	9.81	0	0	9.48	0	0	48.33	0	0	0	27.87	0	0	0	41.34	28.79	0	0	0	0	7.48	0
SLC9A5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A6	0	0	0	0	0	0	0	0	0	0	13.28	0	0	309.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.29	0	0	0	0	0	37.05	0	0	0	0	0	0	0	0	0
SLC9A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.62	0	0
SLC9A7P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A8	0	5.33	0	0	0	0	0	0	0	12.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A9	0	0	0	0	0	0	0	0	0	0	66.42	0	0	51.65	0	0	353.77	192.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A9-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	0	3.74	0
SLC9B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.13	0	0	0	0
SLC9C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05	0	0	12.16	0	0	0	0	0	0	0	0	0	0	0	105.97	0	0	0	0	0	0	0	0
SLC9C2	0	0	0	0	0	0	0	0	0	0	0	0	151.11	0	0	0	0	0	0	0	0	0	0	0	0	0	34.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1B7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO1C1	0	0	0	0	0	0	0	16.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO2B1	0	0	8.65	0	0	0	0	0	0	0	0	0	0	1024.46	0	0	0	44.36	0	0	0	0	0	12.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO3A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29	0	0	0	0	0	0	4.13	23.47	129.71	0	0
SLCO4A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO4A1-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO4C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.15	0	0	5.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO5A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLCO6A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLED1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLFN11	0	0	0	0	6.67	0	0	0	0	0	0	0	0	129.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.42	0	0	0	0	0	0	0	0	0
SLFN12	0	143.86	0	0	0	0	0	16.35	0	0	0	0	201.48	0	0	0	0	0	0	0	0	0	0	0	0	13.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74	0
